DOY,GEE
41348,-3.54703
41349,-3.492121
41350,-4.190124
41351,-3.726232
41352,-3.627284
41353,-2.508464
41354,-3.753073
41355,-3.543764
41356,-3.868941
41357,-4.08663
41358,-4.562943
41359,-4.433684
41360,-4.721684
41361,-4.293934
41362,-3.686029
41363,-4.300559
41364,-4.229328
41365,-5.265394
41366,-4.610625
41367,-3.671966
41368,-4.707401
41369,-4.434669
41370,-4.213274
41371,-3.943557
41372,-3.665893
41373,-4.277587
41374,-4.718546
41375,-4.537446
41376,-5.005706
41377,-4.778441
41378,-3.811609
41379,-3.473086
41380,-3.15789
41381,-3.668909
41382,-3.672025
41383,-3.137263
41384,-3.572352
41385,-3.091257
41386,-2.83286
41387,-2.723484
41388,-3.055395
41389,-2.938023
41390,-2.574397
41391,-2.678156
41392,-2.067921
41393,-2.153953
41394,-1.285993
41395,-1.14448
41396,-1.066382
41397,-0.8009001
41398,-1.326274
41399,-0.8928109
41400,-1.187711
41401,-1.125029
41402,-0.9358374
41403,-0.9219131
41404,-0.6379062
41405,-0.4583631
41406,-0.4639268
41407,-0.7775052
41408,-1.130366
41409,-0.4327607
41410,-0.5083135
41411,-0.9091763
41412,-0.9151519
41413,-0.7916005
41414,-0.2239088
41415,-0.5788641
41416,-0.5725524
41417,-0.9596456
41418,-0.568769
41419,-0.5783096
41420,-0.724291
41421,-0.3262571
41422,-0.6705318
41423,-0.4833318
41424,-0.6679518
41425,-0.2753463
41426,-0.7685788
41427,-0.6587719
41428,-0.4367597
41429,-0.666354
41430,-0.5792665
41431,-0.3887024
41432,-0.1597991
41433,-0.4324611
41434,-0.4526401
41435,-0.5698408
41436,-0.3705794
41437,-0.5754226
41438,-0.3141417
41439,-0.4414776
41440,-0.5279664
41441,-0.4663165
41442,-0.3516876
41443,-0.419175
41444,-0.4376137
41445,-0.634043
41446,-0.4576166
41447,-0.5187015
41448,-2.210687
41449,-0.8562532
41450,-0.127236
41451,-0.5231313
41452,-0.2766409
41453,-0.2153458
41454,-0.4713819
41455,-0.2693202
41456,-0.5327515
41457,-0.6573569
41458,-0.3509365
41459,-0.325154
41460,-0.3620233
41461,-0.3528623
41462,-0.314767
41463,-0.6720237
41464,-0.3382842
41465,-0.314543
41466,-0.416888
41467,-0.4032625
41468,-0.3782992
41469,-0.3824046
41470,-0.5268487
41471,-0.8119477
41472,-0.3945914
41473,-0.7749459
41474,-0.2022792
41475,-0.3182003
41476,-0.2508021
41477,-0.2919549
41478,-0.3643208
41479,-0.3792399
41480,-0.3202938
41481,-0.1957526
41482,-0.3706784
41483,-0.4389291
41484,-0.2101137
41485,-0.1730886
41486,-0.2481713
41487,-0.2315981
41488,-0.2305502
41489,-0.2866139
41490,-0.2617178
41491,-0.2954046
41492,-0.249065
41493,-0.2466468
41494,-0.3591786
41495,-0.2078767
41496,-0.3061435
41497,-0.3082951
41498,-0.3896234
41499,-0.3556207
41500,-0.3362122
41501,-0.2029244
41502,-0.2739246
41503,-0.2400084
41504,-0.3600909
41505,-0.3282282
41506,-0.2980901
41507,-0.1977046
41508,-0.2853106
41509,-0.4704206
41510,-0.2060432
41511,-0.3287586
41512,-0.2908011
41513,-0.2509095
41514,-0.7824444
41515,-0.233784
41516,-0.258049
41517,-0.1830016
41518,-0.1371628
41519,-0.2743151
41520,-0.2792765
41521,-0.2122077
41522,-0.2030774
41523,-0.171836
41524,-0.2528443
41525,-0.1246126
41526,-0.3007468
41527,-0.4136726
41528,-0.3871065
41529,-0.355771
41530,-0.3010561
41531,-0.4852565
41532,-0.2657204
41533,-0.5326258
41534,-0.6892725
41535,-0.4737067
41536,-0.5394932
41537,-0.4558289
41538,-1.25652
41539,-0.223725
41540,-0.3467969
41541,-0.4268203
41542,-1.572275
41543,-0.8443474
41544,-0.2842819
41545,-0.2481848
41546,-0.1797746
41547,-0.2152904
41548,-0.2554609
41549,-0.1979377
41550,-0.2823441
41551,-0.2480043
41552,-0.3018972
41553,-0.2477758
41554,-0.6800741
41555,-0.3606347
41556,-0.2638661
41557,-0.2707971
41558,-0.3856462
41559,-0.1902109
41560,-0.2098189
41561,-0.2500833
41562,-0.5016926
41563,-0.4355906
41564,-0.2373779
41565,-0.3530557
41566,-0.1837926
41567,-0.1855564
41568,-0.2790021
41569,-0.5147448
41570,-0.1991028
41571,-0.31506
41572,-0.2622208
41573,-0.5079151
41574,-0.271263
41575,-0.2238697
41576,-0.2208128
41577,-0.212628
41578,-0.1023351
41579,-0.2498656
41580,-0.1175242
41581,-0.1136157
41582,-0.203954
41583,-0.2955015
41584,-0.2231316
41585,-0.4013338
41586,-0.2695334
41587,-0.3764214
41588,-0.2315458
41589,-0.5745752
41590,-0.3644174
41591,-0.4807997
41592,-0.5367106
41593,-0.6209304
41594,-0.560085
41595,-0.6900092
41596,-0.4514122
41597,-3.62678
41598,NaN
41599,-1.033781
41600,-0.7937485
41601,-0.5158699
41602,-1.229075
41603,-0.1814295
41604,-0.4785485
41605,-0.2870268
41606,-0.2173732
41607,-0.6123075
41608,-0.2958777
41609,-0.4401073
41610,-0.4187698
41611,-0.7014179
41612,-0.4289486
41613,-0.3316414
41614,-0.2859094
41615,-0.4984777
41616,-0.4579777
41617,-0.5096446
41618,-0.4218255
41619,-0.5481653
41620,-0.7960055
41621,-0.5857702
41622,-0.5521406
41623,-0.5708243
41624,-0.8744888
41625,-0.7943034
41626,-1.037663
41627,-0.7289094
41628,-0.819861
41629,-0.6589014
41630,-0.7340803
41631,-0.8358851
41632,-0.890658
41633,-0.7931258
41634,-0.8213116
41635,-0.9158145
41636,-0.9680727
41637,-0.6236063
41638,-0.8005737
41639,-0.7438101
41640,-0.5858627
41641,-0.7035641
41642,-0.81193
41643,-0.4415606
41644,-0.6847191
41645,-0.668237
41646,-0.8370182
41647,-0.5391074
41648,-0.578398
41649,-0.5853841
41650,-1.44116
41651,-0.5748739
41652,-0.4517596
41653,-0.5315833
41654,-0.5055191
41655,-0.4631157
41656,-0.4705917
41657,-0.512289
41658,-0.4598642
41659,-0.6037497
41660,-0.5514756
41661,-0.552397
41662,-0.6348877
41663,-0.684833
41664,-0.6732695
41665,-0.6779138
41666,-0.805061
41667,-1.126923
41668,-0.5842989
41669,-0.8355086
41670,-0.9264892
41671,-0.8332154
41672,-1.230728
41673,-0.9627596
41674,-1.09096
41675,-4.592609
41676,-2.384945
41677,-1.317938
41678,-1.611961
41679,-1.460391
41680,-0.6027796
41681,-0.6616002
41682,-0.6042216
41683,-1.181365
41684,-0.6241194
41685,-2.401808
41686,-0.7253465
41687,-0.8587564
41688,-0.812141
41689,-1.321412
41690,-0.8338632
41691,-0.817967
41692,-1.131559
41693,-1.136686
41694,-1.28174
41695,-1.627325
41696,-1.146257
41697,-1.79404
41698,-1.172039
41699,-1.25858
41700,-1.022329
41701,-1.869756
41702,-1.430619
41703,-1.948432
41704,-1.438598
41705,-1.963458
41706,-1.735713
41707,-1.731731
41708,-1.50177
41709,-1.386581
41710,-2.113827
41711,-2.002457
41712,-1.913079
41713,-2.139064
41714,-2.455383
41715,-2.133818
41716,-2.142985
41717,-2.974713
41718,-3.018626
41719,-2.610182
41720,-3.265901
41721,-3.299872
41722,-2.737443
41723,-3.40182
41724,-2.027193
41725,-2.677803
41726,-2.91588
41727,-2.865411
41728,-2.281676
41729,-2.360792
41730,-3.351792
41731,-3.224492
41732,-3.211439
41733,-3.312873
41734,-3.072283
41735,-3.892147
41736,-4.216018
41737,-3.813698
41738,-4.312431
41739,-4.873274
41740,-4.718016
41741,-5.077909
41742,-4.82461
41743,-4.989336
41744,-5.623794
41745,-4.62025
41746,-5.406179
41747,-5.259683
41748,-5.362302
41749,-4.918742
41750,-4.945544
41751,-4.723564
41752,-5.11278
41753,-4.048919
41754,-3.958019
41755,-4.650698
41756,-4.18438
41757,-4.041326
41758,-4.586824
41759,-4.340738
41760,-4.893676
41761,-4.676294
41762,-4.716826
41763,-4.204037
41764,-4.002344
41765,-4.204703
41766,-4.151923
41767,-4.17572
41768,-3.642995
41769,-2.743083
41770,-2.894448
41771,-2.654686
41772,-3.096758
41773,-3.125117
41774,-1.589036
41775,-2.007289
41776,-1.67299
41777,-1.461437
41778,-1.800368
41779,-1.040993
41780,-1.090946
41781,-1.114765
41782,-1.223719
41783,-0.8628287
41784,-0.8977222
41785,-0.8593135
41786,-0.6488832
41787,-1.173318
41788,-0.7501796
41789,-0.4605988
41790,-0.4042669
41791,-0.5393864
41792,-0.4623046
41793,-0.5777032
41794,-0.4772016
41795,-0.4612345
41796,-0.5377801
41797,-0.7554866
41798,-0.4477438
41799,-0.4389368
41800,-0.9128186
41801,-0.5588573
41802,-0.4729035
41803,-0.4966898
41804,-0.3986511
41805,-0.3577373
41806,-0.3244806
41807,-0.3685726
41808,-0.445499
41809,-0.3902291
41810,-0.4406894
41811,-0.5912452
41812,-0.4044234
41813,-0.3116973
41814,-0.4626901
41815,-0.3783362
41816,-0.3604191
41817,-0.5653832
41818,-0.2561984
41819,-0.5552591
41820,-0.2999113
41821,-0.3030968
41822,-0.6217159
41823,-0.411118
41824,-0.3617856
41825,-0.245989
41826,-0.3568546
41827,-0.4256576
41828,-0.3708976
41829,-0.3497095
41830,-0.4009589
41831,-0.3538911
41832,-0.5346977
41833,-0.3987066
41834,-0.1383591
41835,-0.1494505
41836,-0.09932544
41837,-0.2961091
41838,-0.3990531
41839,-0.3856291
41840,-0.4193922
41841,-0.1232167
41842,-0.1858397
41843,-0.22644
41844,-0.3752186
41845,-0.2223585
41846,-0.230421
41847,-0.5226432
41848,-0.3169739
41849,-0.5221469
41850,-1.06489
41851,-0.2575874
41852,-0.2619031
41853,-0.3025307
41854,-0.192161
41855,-0.4507625
41856,-0.1470391
41857,-0.2095246
41858,-0.3278927
41859,-0.2652183
41860,-0.3137304
41861,-0.3361656
41862,-0.3320109
41863,-0.2795869
41864,-0.9600267
41865,-0.3813157
41866,-0.3868792
41867,-0.3643423
41868,-0.3134208
41869,-0.4983386
41870,-0.3790029
41871,-0.3530049
41872,-0.3635238
41873,-0.3691879
41874,-0.2459613
41875,-0.277883
41876,-0.6635685
41877,-0.4717563
41878,-0.2695937
41879,-0.3746997
41880,-0.2061203
41881,-0.2082247
41882,-0.1385042
41883,-0.2438076
41884,-0.1669746
41885,-0.2195803
41886,-0.2126662
41887,-0.2288353
41888,-0.1883882
41889,-0.2610475
41890,-0.7618794
41891,-0.1945415
41892,-0.2808419
41893,-0.174358
41894,-0.2411115
41895,-0.1576275
41896,-0.4024999
41897,-0.1608336
41898,-0.2952713
41899,-0.1100929
41900,-0.3309817
41901,-0.2476378
41902,-0.3782543
41903,-0.4307018
41904,-0.4173776
41905,-0.2159159
41906,-0.2035667
41907,-0.132851
41908,-0.1290383
41909,-0.3060717
41910,-0.3454931
41911,-0.1821598
41912,-0.056025
41913,-0.171786
41914,-0.2715888
41915,-0.1121205
41916,-0.4099545
41917,-0.6962257
41918,-0.6771814
41919,-0.2502583
41920,-0.3560559
41921,-1.62296
41922,-0.4176033
41923,-0.2564961
41924,-0.2500772
41925,-0.1654352
41926,-0.1099973
41927,-0.3228899
41928,-0.2761138
41929,-0.4804273
41930,-0.2821955
41931,-0.214852
41932,-0.6889544
41933,-0.4447536
41934,-0.2513311
41935,-0.4332457
41936,-1.100594
41937,-0.368021
41938,-0.2969836
41939,-0.2536923
41940,-1.015477
41941,-0.4004022
41942,-0.7670526
41943,-0.3423425
41944,-0.3978603
41945,-0.3438827
41946,-0.244682
41947,-0.3422993
41948,-0.5665907
41949,-0.6140835
41950,-0.2952904
41951,-0.299564
41952,-0.4289496
41953,-0.5244825
41954,-1.585201
41955,-1.232427
41956,-1.052629
41957,-1.396706
41958,-1.247707
41959,-1.132958
41960,-1.030054
41961,-0.7477519
41962,-1.079071
41963,-0.8746888
41964,-2.185324
41965,-1.365784
41966,-1.003217
41967,-1.240597
41968,-0.7537322
41969,-1.970224
41970,-1.873809
41971,-1.909856
41972,-1.282336
41973,-1.764126
41974,-1.427768
41975,-1.257081
41976,-1.791165
41977,-1.872027
41978,-3.514784
41979,-2.390773
41980,-2.155827
41981,-1.701327
41982,-1.710643
41983,-2.715796
41984,-1.641606
41985,-2.590089
41986,-2.077166
41987,-2.458343
41988,-2.044635
41989,-2.887821
41990,-2.19989
41991,-2.032212
41992,-1.924072
41993,-2.545079
41994,-2.042069
41995,-2.492194
41996,-2.170816
41997,-1.865741
41998,-1.676208
41999,-1.511582
42000,-1.494685
42001,-1.611305
42002,-1.70959
42003,-1.150579
42004,-1.219229
42005,-1.149093
42006,-1.05157
42007,-1.638909
42008,-1.450527
42009,-1.845266
42010,-1.535473
42011,-1.935855
42012,-1.902817
42013,-2.357535
42014,-2.643761
42015,-3.016857
42016,-2.51837
42017,-2.588889
42018,-2.631843
42019,-1.623403
42020,-1.680699
42021,-2.11035
42022,-1.037219
42023,-0.4837657
42024,-1.647995
42025,-1.876579
42026,-1.935105
42027,-1.819193
42028,-1.758234
42029,-2.497486
42030,-1.697181
42031,-1.865585
42032,-1.748142
42033,-1.8138
42034,-2.296949
42035,-2.807111
42036,-2.407352
42037,-2.50116
42038,-2.995482
42039,-2.842764
42040,-3.195024
42041,-2.071618
42042,-2.600551
42043,-3.495162
42044,-2.67129
42045,-2.869044
42046,-3.007289
42047,-2.153783
42048,-2.817291
42049,-3.036078
42050,-3.068243
42051,-2.501576
42052,-2.849787
42053,-2.861787
42054,-2.086768
42055,-1.867403
42056,-2.999782
42057,-2.863038
42058,-3.360805
42059,-3.09664
42060,-3.221356
42061,-3.037099
42062,-2.816842
42063,-3.348223
42064,-3.596631
42065,-4.02622
42066,-3.978207
42067,-3.935244
42068,-3.792836
42069,-3.81799
42070,-4.016325
42071,-3.840478
42072,-4.71981
42073,-4.750984
42074,-4.316395
42075,-4.396748
42076,-4.85132
42077,-5.971883
42078,-5.692217
42079,-4.158432
42080,-4.444479
42081,-5.106863
42082,-5.332887
42083,-5.076248
42084,-5.16169
42085,-5.356761
42086,-4.930183
42087,-4.629048
42088,-3.830947
42089,-4.271873
42090,-4.336272
42091,-4.000321
42092,-4.253437
42093,-4.285691
42094,-4.973811
42095,-3.573631
42096,-4.196919
42097,-4.321428
42098,-3.165695
42099,-3.446913
42100,-3.013396
42101,-2.880627
42102,-3.600228
42103,-3.930204
42104,-4.445371
42105,-4.554366
42106,-4.583687
42107,-4.478228
42108,-4.406759
42109,-4.090174
42110,-4.649407
42111,-4.666195
42112,-4.777661
42113,-4.64512
42114,-4.844967
42115,-4.893696
42116,-4.989891
42117,-4.764204
42118,-3.616397
42119,-3.849352
42120,-4.121269
42121,-4.501772
42122,-4.301027
42123,-4.433892
42124,-3.041436
42125,-2.850002
42126,-2.626021
42127,-2.925997
42128,-2.527806
42129,-2.248234
42130,-2.405209
42131,-2.0551
42132,-2.163337
42133,-1.986482
42134,-1.72603
42135,-1.795107
42136,-1.931132
42137,-2.012845
42138,-0.8805796
42139,-1.569243
42140,-1.884935
42141,-1.514191
42142,-1.612017
42143,-1.599737
42144,-1.63128
42145,-1.707425
42146,-1.68972
42147,-1.488467
42148,-1.548917
42149,-1.543604
42150,-1.700963
42151,-1.340935
42152,-1.091118
42153,-0.9426934
42154,-0.8283826
42155,-0.8011802
42156,-0.6138813
42157,-0.9045398
42158,-0.6077901
42159,-1.416725
42160,-0.5003774
42161,-0.4586352
42162,-0.5794252
42163,-0.3651619
42164,-0.6967058
42165,-0.4782348
42166,-1.062835
42167,-0.3392856
42168,-0.5439229
42169,-0.6071826
42170,-0.6769036
42171,-0.7988044
42172,-0.3748609
42173,-0.2553947
42174,-0.3066121
42175,-0.460481
42176,-0.7430805
42177,-0.4896273
42178,-0.3528784
42179,-0.359625
42180,-0.7413124
42181,-0.3533433
42182,-0.3467671
42183,-0.3840764
42184,-0.2423293
42185,-0.5108071
42186,-0.4573524
42187,-0.3833455
42188,-0.2767881
42189,-0.3922992
42190,-0.3495041
42191,-0.3670399
42192,-0.5426676
42193,-0.300291
42194,-0.3224982
42195,-0.3206232
42196,-0.2729563
42197,-0.44908
42198,-0.5444163
42199,-0.3230752
42200,-0.4410113
42201,-0.2861705
42202,-0.2386365
42203,-0.2702607
42204,-0.1967563
42205,-0.3563984
42206,-0.2552083
42207,-0.212871
42208,-0.3213075
42209,-0.2222512
42210,-0.3303161
42211,-0.3600408
42212,-0.2880767
42213,-0.4640132
42214,-0.3421364
42215,-0.3526247
42216,-0.378206
42217,-0.3853651
42218,-0.2616461
42219,-0.4274565
42220,-0.4095585
42221,-0.4997959
42222,-0.5177907
42223,-0.4547139
42224,-0.3666169
42225,-0.5227902
42226,-0.477329
42227,-0.4991727
42228,-0.4685715
42229,-0.2364952
42230,-0.4139273
42231,-0.505963
42232,-0.3172253
42233,-0.4623824
42234,-0.5172851
42235,-0.3425932
42236,-0.1697014
42237,-0.2774785
42238,-0.2052784
42239,-0.4644588
42240,-0.1982561
42241,-0.3135552
42242,-0.2759678
42243,-0.3562053
42244,-0.2969149
42245,-0.2294503
42246,-0.2002483
42247,-0.2532435
42248,-0.4116761
42249,-0.2822029
42250,-0.1818112
42251,-0.317151
42252,-0.2468361
42253,-0.1484676
42254,-0.1475036
42255,-0.1352205
42256,-0.309232
42257,-0.2244193
42258,-0.246982
42259,-0.2342559
42260,-0.6239493
42261,-0.2121191
42262,-0.2654385
42263,-0.1913158
42264,-0.2044397
42265,-0.2704124
42266,-0.1998081
42267,-0.205889
42268,-0.4659862
42269,-0.3150888
42270,-0.4593108
42271,-0.2931135
42272,-0.3107352
42273,-0.4620843
42274,-0.2043357
42275,-0.2158975
42276,-0.3078928
42277,-0.6870962
42278,-0.097296
42279,-0.1952256
42280,-0.2132607
42281,-0.3250041
42282,-0.2372904
42283,-0.6125432
42284,-0.4194894
42285,-0.7129446
42286,-0.1177572
42287,-0.2162174
42288,-0.2106466
42289,-0.5319458
42290,-0.6662397
42291,-0.4890866
42292,-0.5748911
42293,-1.073786
42294,NaN
42295,-0.67658
42296,-0.429166
42297,-0.9393385
42298,-0.5001532
42299,-0.4856932
42300,-1.198506
42301,-0.7634491
42302,-0.7322547
42303,-0.7785064
42304,-0.5181702
42305,-0.7007302
42306,-0.5417481
42307,-0.3409384
42308,-0.9858145
42309,-0.5936397
42310,-2.064083
42311,-0.4478378
42312,-0.4424337
42313,-0.7252789
42314,-0.537571
42315,-1.087484
42316,-0.5171646
42317,-0.9955167
42318,-0.8460496
42319,-1.11908
42320,-1.061298
42321,-1.394276
42322,-3.511539
42323,-0.8818926
42324,-1.506541
42325,-1.333738
42326,-1.648526
42327,-1.601519
42328,-1.399171
42329,-1.909342
42330,-1.426519
42331,-1.533211
42332,-1.338324
42333,-1.36754
42334,-1.142685
42335,-1.253317
42336,-1.172678
42337,-1.38685
42338,-1.51107
42339,-1.544497
42340,-1.222673
42341,-1.562681
42342,-1.337966
42343,-1.593632
42344,-2.434489
42345,-1.773686
42346,-1.935859
42347,-1.395733
42348,-1.758972
42349,-1.749467
42350,-1.61724
42351,-1.64022
42352,-1.320847
42353,-1.420577
42354,-1.52229
42355,-1.313608
42356,-1.318775
42357,-1.034771
42358,-1.323353
42359,-1.266427
42360,-1.584122
42361,-1.20031
42362,-1.3411
42363,-1.152233
42364,-1.237065
42365,-2.775133
42366,-1.580936
42367,-1.875367
42368,-2.186071
42369,-4.054741
42370,-3.883198
42371,-3.341187
42372,-2.915723
42373,-2.306667
42374,-2.520763
42375,-1.878081
42376,-3.072133
42377,-2.142083
42378,-0.9656249
42379,-1.848613
42380,-2.303299
42381,-1.75984
42382,-2.053631
42383,-1.953677
42384,-1.301452
42385,-1.625613
42386,-1.511098
42387,-1.464898
42388,-1.677519
42389,-1.655669
42390,-2.780782
42391,-1.643166
42392,-2.073562
42393,-1.835657
42394,-1.91271
42395,-2.056889
42396,-1.262544
42397,-1.109389
42398,-2.674705
42399,-1.639051
42400,-2.049316
42401,-1.68694
42402,-1.904432
42403,-2.142775
42404,-1.999405
42405,-2.120139
42406,-2.133346
42407,-2.110424
42408,-2.526758
42409,-2.510848
42410,-2.689153
42411,-2.573329
42412,-2.743515
42413,-2.474472
42414,-2.755851
42415,-2.764207
42416,-1.713731
42417,-2.888621
42418,-3.041808
42419,-3.557971
42420,-3.118944
42421,-2.975491
42422,-3.303547
42423,-4.357136
42424,-2.997607
42425,-3.46864
42426,-2.963179
42427,-3.103867
42428,-3.232195
42429,-4.471551
42430,-3.950135
42431,-5.130875
42432,-4.655518
42433,-4.458477
42434,-6.861963
42435,-3.33474
42436,-2.752473
42437,-3.572211
42438,-2.66886
42439,-2.973747
42440,-2.464321
42441,-2.355101
42442,-4.380812
42443,-3.401175
42444,-3.74405
42445,-4.236102
42446,-3.879297
42447,-4.231258
42448,-4.116923
42449,-3.769648
42450,-4.405235
42451,-4.287248
42452,-4.579857
42453,-4.314663
42454,-3.999466
42455,-4.655799
42456,-4.204546
42457,-4.513173
42458,-4.447314
42459,-3.806235
42460,-3.871006
42461,-5.257442
42462,-4.747782
42463,-4.603383
42464,-4.62229
42465,-5.32747
42466,-6.293578
42467,-5.62673
42468,-4.935476
42469,-4.309591
42470,-5.832793
42471,-6.187791
42472,-6.188401
42473,-5.967077
42474,-4.800664
42475,-5.095569
42476,-5.438293
42477,-5.483523
42478,-5.506918
42479,-5.828288
42480,-6.681797
42481,-4.306603
42482,-6.211178
42483,-5.556563
42484,-5.333347
42485,-5.545185
42486,-4.961138
42487,-3.644357
42488,-5.454281
42489,-4.884365
42490,-5.463758
42491,-5.68866
42492,-5.471622
42493,-6.082358
42494,-3.938803
42495,-3.667542
42496,-2.883499
42497,-4.742419
42498,-4.897007
42499,-4.80044
42500,-4.600078
42501,-4.895969
42502,-5.055777
42503,-5.131733
42504,-2.812167
42505,-2.959734
42506,-1.941032
42507,-2.232154
42508,-2.177937
42509,-2.372267
42510,-2.782122
42511,-2.357389
42512,-2.569566
42513,-2.140485
42514,-1.605232
42515,-1.930953
42516,-1.295301
42517,-1.357658
42518,-0.8174302
42519,-0.9967384
42520,-0.768159
42521,-0.8175139
42522,-0.6339428
42523,-0.5840052
42524,-0.6785407
42525,-0.6147518
42526,-0.5748361
42527,-0.5088017
42528,-0.9799241
42529,-0.4045372
42530,-0.6841939
42531,-0.6469691
42532,-0.7100716
42533,-0.8036164
42534,-0.5342483
42535,-0.539555
42536,-0.6716991
42537,-0.3850783
42538,-0.3083691
42539,-0.8123038
42540,-0.6123508
42541,-0.4967608
42542,-0.3691557
42543,-0.4986197
42544,-0.5215149
42545,-0.5681651
42546,-0.5772419
42547,-0.5325228
42548,-0.5910661
42549,-0.687904
42550,-0.4182659
42551,-0.2894021
42552,-0.4877802
42553,-0.2712142
42554,-0.359797
42555,-0.2594884
42556,-0.6929457
42557,-0.4869552
42558,-0.3541925
42559,-0.4332325
42560,-0.4519009
42561,-0.3887219
42562,-0.5306268
42563,-0.6171453
42564,-0.4029373
42565,-0.2679361
42566,-0.2838918
42567,-0.3838594
42568,-0.2325471
42569,-0.394334
42570,-0.6626731
42571,-0.6261476
42572,-0.3007689
42573,-0.4397025
42574,-0.3262225
42575,-0.2730591
42576,-0.3317556
42577,-0.2735268
42578,-0.8498912
42579,-0.252122
42580,-0.2389143
42581,-0.4055165
42582,-0.2546845
42583,-0.3260765
42584,-0.3015572
42585,-0.3150208
42586,-0.2904883
42587,-0.3147685
42588,-0.3020701
42589,-0.2132369
42590,-0.1780102
42591,-0.3191397
42592,-0.2434565
42593,-0.2953402
42594,-0.2824665
42595,-0.2699647
42596,-0.1874032
42597,-0.2134101
42598,-0.2364698
42599,-0.1809351
42600,-0.3493898
42601,-0.4163691
42602,-0.2521288
42603,-0.1250768
42604,-0.4342256
42605,-0.3526291
42606,-0.1482756
42607,-0.1992449
42608,-0.3285709
42609,-0.4615668
42610,-0.2284954
42611,-0.6432412
42612,-0.2510062
42613,-0.170964
42614,-0.206693
42615,-0.3391574
42616,-0.3519161
42617,-0.2009979
42618,-0.3178877
42619,-0.2956365
42620,-0.3010876
42621,-0.1874546
42622,-0.2145161
42623,-0.5822103
42624,-0.1474715
42625,-0.1812673
42626,-0.1522795
42627,-0.1174962
42628,-0.1452528
42629,-0.3007359
42630,-0.2935929
42631,-0.3689679
42632,-0.270408
42633,-0.37633
42634,-0.3341782
42635,-0.1454644
42636,-0.2233267
42637,-0.2841961
42638,-0.1854539
42639,-0.5020796
42640,-0.2614276
42641,-0.2770893
42642,-0.3148623
42643,-0.2605692
42644,-0.667493
42645,-0.2685517
42646,-0.2429385
42647,-0.3301453
42648,-0.2258505
42649,-0.3043405
42650,-0.3757237
42651,-0.2729078
42652,-0.2517341
42653,-0.323494
42654,-1.450981
42655,-1.706399
42656,-1.128243
42657,-1.839342
42658,-1.263171
42659,-0.1695085
42660,-2.131166
42661,-1.056486
42662,-2.242642
42663,-0.693838
42664,-0.8107067
42665,-1.752371
42666,-1.059411
42667,-0.7530178
42668,-2.332854
42669,-1.81634
42670,-2.024549
42671,-2.411489
42672,-2.591592
42673,-2.862064
42674,-1.478898
42675,-1.913332
42676,-1.467362
42677,-1.780124
42678,-1.972859
42679,-1.923337
42680,-1.584608
42681,-1.968788
42682,-2.389073
42683,-1.809881
42684,-2.408218
42685,-3.037334
42686,-2.55187
42687,-2.875176
42688,-3.122068
42689,-2.930719
42690,-2.489591
42691,-2.390714
42692,-1.371964
42693,-1.757437
42694,-3.075632
42695,-3.00172
42696,-3.58622
42697,-2.804236
42698,-2.357365
42699,-1.422257
42700,-2.824331
42701,-2.912323
42702,-2.346039
42703,-2.406207
42704,-1.979031
42705,-2.145701
42706,-2.076219
42707,-2.558064
42708,-2.241908
42709,-2.722542
42710,-1.707493
42711,-1.713682
42712,-1.685166
42713,-1.58184
42714,-3.322
42715,-1.706538
42716,-2.18962
42717,-3.191392
42718,-1.384794
42719,-1.791928
42720,-1.620105
42721,-1.18552
42722,-1.394695
42723,-1.332407
42724,-1.527401
42725,-1.5362
42726,-1.315781
42727,-1.825961
42728,-1.591185
42729,-1.514716
42730,-1.826393
42731,-1.546785
42732,-1.556492
42733,-1.689556
42734,-1.597472
42735,-1.876927
42736,-2.1525
42737,-2.139979
42738,-1.652679
42739,-2.191836
42740,-2.677293
42741,-3.003367
42742,-1.378037
42743,-2.257192
42744,-1.346717
42745,-2.163285
42746,-1.597105
42747,-2.769805
42748,-2.482859
42749,-1.961306
42750,-2.577339
42751,-1.57885
42752,-2.835838
42753,-1.966402
42754,-2.673247
42755,-1.899949
42756,-1.785685
42757,-2.01791
42758,-2.130501
42759,-2.439635
42760,-2.016387
42761,-2.049984
42762,-2.150557
42763,-2.678935
42764,-2.9083
42765,-3.001023
42766,-2.996596
42767,-2.877026
42768,-2.827504
42769,-3.292076
42770,-2.948311
42771,-2.428977
42772,-1.685968
42773,-1.59322
42774,-1.478279
42775,-1.962047
42776,-2.651528
42777,-3.235292
42778,-3.09449
42779,-2.865382
42780,-2.588075
42781,-2.558231
42782,-1.299403
42783,-3.334355
42784,-2.225254
42785,-1.978435
42786,-1.325311
42787,-4.009291
42788,-2.624782
42789,-2.846886
42790,-2.659833
42791,-2.828604
42792,-2.935553
42793,-2.45239
42794,-2.749034
42795,-2.637468
42796,-4.099372
42797,-3.204222
42798,-3.336714
42799,-4.273962
42800,-3.539765
42801,-3.290012
42802,-4.407731
42803,-5.278187
42804,-4.716901
42805,-4.214631
42806,-4.696938
42807,-4.399088
42808,-6.068081
42809,-5.750101
42810,-5.844543
42811,-5.009354
42812,-5.485388
42813,-4.633078
42814,-5.431533
42815,-4.191867
42816,-6.487457
42817,-3.893768
42818,-5.679748
42819,-5.837954
42820,-6.020853
42821,-5.322281
42822,-6.115966
42823,-5.408389
42824,-5.046512
42825,-4.785264
42826,-5.841331
42827,-5.012246
42828,-5.824077
